                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    104,                0.60609,                  0.769,                0.37436,                0.86842,                0.80652,                0.73422,                0.74592,                 0.5361,                0.76913,                0.70083,                    0.7,                0.44576,                0.63686,                0.96477,                 0.4683,                0.87222,              0.0079606,              0.0079606,              0.0079606
                    105,                0.60138,                0.78754,                0.37602,                0.86996,                0.82193,                0.73839,                0.75741,                0.53414,                0.74376,                0.67489,                0.67423,                0.44335,                0.62879,                 0.9299,                0.46044,                0.86508,              0.0079408,              0.0079408,              0.0079408
                    106,                0.59054,                0.75992,                0.36561,                0.86334,                0.83981,                0.73724,                0.76106,                0.53195,                0.76153,                0.67965,                0.69012,                0.43477,                0.65953,                0.93379,                 0.4204,                0.88062,               0.007921,               0.007921,               0.007921
                    107,                0.59446,                0.76054,                0.36803,                0.86638,                0.78381,                0.74717,                0.74921,                0.52864,                0.81784,                0.65001,                0.69464,                0.45332,                0.62772,                0.91754,                0.42714,                 0.8665,              0.0079012,              0.0079012,              0.0079012
                    108,                0.59465,                0.77851,                0.36746,                0.86712,                0.83232,                0.75411,                0.76093,                0.54583,                 0.7662,                0.70268,                0.69855,                0.45217,                0.64792,                0.96018,                0.42363,                0.88198,              0.0078814,              0.0078814,              0.0078814
                    109,                0.59717,                0.77162,                0.37477,                0.86842,                0.82042,                 0.7488,                0.74784,                0.53333,                 0.7435,                 0.6817,                0.67773,                0.44658,                0.62545,                0.92345,                0.44022,                0.86814,              0.0078616,              0.0078616,              0.0078616
                    110,                0.58903,                0.77976,                0.37084,                0.86698,                0.84193,                0.72099,                0.75194,                0.52783,                0.79462,                 0.6879,                0.70763,                0.43172,                0.64536,                0.94914,                0.43004,                0.88434,              0.0078418,              0.0078418,              0.0078418
                    111,                0.58146,                0.77126,                0.36163,                0.86094,                0.84523,                0.75649,                0.75198,                0.53182,                0.80229,                0.71557,                0.71057,                0.44539,                0.64588,                 0.9173,                 0.4569,                 0.8798,               0.007822,               0.007822,               0.007822
                    112,                0.59866,                0.76013,                0.37051,                0.86626,                 0.8428,                0.74912,                0.75638,                0.54486,                0.77298,                0.69649,                0.70493,                0.45578,                0.61684,                0.93731,                0.43973,                 0.8599,              0.0078022,              0.0078022,              0.0078022
                    113,                 0.5881,                0.77591,                0.35903,                0.87021,                 0.8228,                0.73582,                0.74567,                 0.5291,                0.77343,                0.69314,                0.69196,                0.44414,                0.66826,                 1.0401,                0.49144,                 0.8807,              0.0077824,              0.0077824,              0.0077824
                    114,                0.58816,                0.75979,                0.36686,                0.86567,                0.85114,                 0.7133,                0.74342,                  0.523,                0.80729,                0.67482,                0.69511,                 0.4422,                0.63602,                0.91466,                0.45741,                0.86889,              0.0077626,              0.0077626,              0.0077626
                    115,                0.58617,                 0.7653,                0.35938,                0.86367,                0.80602,                0.71606,                0.73353,                0.52225,                0.76083,                0.67687,                0.68976,                0.43762,                0.64037,                0.93762,                0.50512,                0.87026,              0.0077428,              0.0077428,              0.0077428
                    116,                0.58022,                0.76671,                0.36069,                0.86355,                0.79648,                0.74053,                0.74206,                0.52722,                0.81844,                0.66089,                0.68285,                0.43903,                0.64258,                 1.0009,                  0.467,                0.87176,               0.007723,               0.007723,               0.007723
                    117,                0.58206,                0.77313,                0.35846,                0.86601,                0.83546,                0.74483,                0.74861,                0.53246,                0.78092,                0.71185,                0.70849,                0.45165,                0.63454,                0.89627,                0.42863,                0.86772,              0.0077032,              0.0077032,              0.0077032
                    118,                0.58149,                0.77536,                0.35602,                0.85825,                0.82451,                0.73375,                0.74328,                 0.5317,                0.77469,                0.69649,                0.70105,                0.44348,                0.63577,                0.93448,                0.45306,                0.86763,              0.0076834,              0.0076834,              0.0076834
                    119,                0.57532,                0.75013,                0.35557,                0.86221,                0.79531,                0.74318,                0.74996,                0.53128,                0.81096,                0.67817,                0.70622,                0.44712,                0.64012,                0.94881,                0.45934,                0.86609,              0.0076636,              0.0076636,              0.0076636
                    120,                0.58336,                0.75172,                0.35913,                0.85739,                 0.8184,                0.74314,                0.75189,                0.52732,                0.75487,                0.68163,                0.68836,                0.43912,                0.63733,                 0.9383,                0.47172,                0.86714,              0.0076438,              0.0076438,              0.0076438
                    121,                0.58235,                0.76072,                0.35587,                0.86545,                0.83608,                0.73648,                0.74116,                0.52456,                    0.8,                0.69636,                0.69705,                0.44144,                0.63425,                0.92534,                0.48108,                 0.8671,               0.007624,               0.007624,               0.007624
                    122,                0.58092,                0.74495,                0.35542,                0.85887,                0.85111,                0.73895,                0.75238,                0.52721,                0.78594,                0.68793,                0.69896,                0.44473,                0.64183,                 0.9092,                0.45389,                0.87752,              0.0076042,              0.0076042,              0.0076042
                    123,                0.57746,                 0.7515,                0.35683,                0.86077,                0.81827,                0.73348,                0.74596,                0.53873,                0.79849,                0.72092,                0.72978,                0.44823,                0.62622,                0.92187,                0.44268,                0.86829,              0.0075844,              0.0075844,              0.0075844
                    124,                0.57577,                 0.7493,                0.35579,                0.86131,                0.83558,                0.73485,                0.75162,                0.52595,                0.78564,                0.69277,                0.69225,                0.44213,                0.64546,                 0.8905,                0.44079,                0.87141,              0.0075646,              0.0075646,              0.0075646
                    125,                 0.5758,                 0.7399,                0.35201,                  0.858,                0.81519,                 0.7649,                0.75468,                0.53188,                0.78887,                 0.7338,                0.72703,                0.44704,                0.62951,                0.94895,                0.43713,                0.86369,              0.0075448,              0.0075448,              0.0075448
